Melton,0.4323834
Oneill,0.4325838
Savage,0.4327839
Ho,0.4329835
Beltran,0.4331830
Pitts,0.4333823
Parrish,0.4335816
Ponce,0.4337802
Rich,0.4339785
Booth,0.4341764
Koch,0.4343744
Golden,0.4345722
Ware,0.4347698
Brennan,0.4349672
Mcdowell,0.4351644
Marks,0.4353615
Cantu,0.4355583
Humphrey,0.4357549
Baxter,0.4359514
Sawyer,0.4361479
Clay,0.4363436
Tanner,0.4365392
Hutchinson,0.4367347
Kaur,0.4369301
Berg,0.4371255
Wiley,0.4373207
Gilmore,0.4375159
Russo,0.4377111
Villegas,0.4379058
Hobbs,0.4381003
Keith,0.4382946
Wilkerson,0.4384887
Ahmed,0.4386824
Beard,0.4388755
Mcclain,0.4390686
Montes,0.4392615
Mata,0.4394543
Rosario,0.4396469
Vang,0.4398394
Walter,0.4400318
Henson,0.4402243
Oneal,0.4404165
Mosley,0.4406087
Mcclure,0.4408001
Beasley,0.4409912
Stephenson,0.4411821
Snow,0.4413726
Huerta,0.4415627
Preston,0.4417526
Vance,0.4419422
Barry,0.4421317
Johns,0.4423210
Eaton,0.4425101
Blackwell,0.4426991
Dyer,0.4428882
Prince,0.4430772
Macdonald,0.4432644
Solomon,0.4434509
Guevara,0.4436370
Stafford,0.4438230
English,0.4440089
Hurst,0.4441942
Woodard,0.4443795
Cortes,0.4445648
Shannon,0.4447497
Kemp,0.4449346
Nolan,0.4451192
Mccullough,0.4453029
Merritt,0.4454856
Murillo,0.4456682
Moon,0.4458507
Salgado,0.4460329
Strong,0.4462149
Kline,0.4463968
Cordova,0.4465784
Barajas,0.4467593
Roach,0.4469398
Rosas,0.4471198
Winters,0.4472998
Jacobson,0.4474794
Lester,0.4476589
Knox,0.4478382
Bullock,0.4480175
Kerr,0.4481966
Leach,0.4483753
Meadows,0.4485536
Orr,0.4487315
Davila,0.4489094
Whitehead,0.4490872
Pruitt,0.4492650
Kent,0.4494426
Conway,0.4496202
Mckee,0.4497971
Barr,0.4499740
David,0.4501504
Dejesus,0.4503269
Marin,0.4505029
Berger,0.4506786
Mcintyre,0.4508543
Blankenship,0.4510299
Gaines,0.4512055
Palacios,0.4513811
Cuevas,0.4515562
Bartlett,0.4517311
Durham,0.4519060
Dorsey,0.4520808
Mccall,0.4522551
Odonnell,0.4524292
Stein,0.4526031
Browning,0.4527768
Stout,0.4529503
Lowery,0.4531237
Sloan,0.4532971
Mclean,0.4534705
Hendricks,0.4536436
Calhoun,0.4538166
Sexton,0.4539895
Chung,0.4541622
Gentry,0.4543346
Hull,0.4545070
Duarte,0.4546793
Ellison,0.4548509
Nielsen,0.4550223
Gillespie,0.4551934
Buck,0.4553643
Middleton,0.4555349
Sellers,0.4557055
Leblanc,0.4558762
Esparza,0.4560467
Hardin,0.4562169
Bradshaw,0.4563871
Mcintosh,0.4565569
Howe,0.4567263
Livingston,0.4568950
Frost,0.4570634
Glass,0.4572309
Morse,0.4573983
Knapp,0.4575657
Herman,0.4577330
Stark,0.4579003
Bravo,0.4580674
Noble,0.4582343
Spears,0.4584013
Weeks,0.4585679
Corona,0.4587344
Frederick,0.4589003
Buckley,0.4590660
Mcfarland,0.4592315
Hebert,0.4593969
Enriquez,0.4595623
Hickman,0.4597272
Quintero,0.4598922
Randolph,0.4600570
Schaefer,0.4602216
Walls,0.4603860
Trejo,0.4605504
House,0.4607147
Reilly,0.4608785
Pennington,0.4610422
Michael,0.4612055
Conrad,0.4613686
Giles,0.4615313
Benjamin,0.4616940
Crosby,0.4618565
Fitzpatrick,0.4620186
Donovan,0.4621805
Mays,0.4623425
Mahoney,0.4625044
Valentine,0.4626662
Raymond,0.4628276
Medrano,0.4629890
Hahn,0.4631503
Mcmillan,0.4633115
Small,0.4634727
Bentley,0.4636338
Felix,0.4637947
Peck,0.4639552
Lucero,0.4641155
Boyle,0.4642755
Hanna,0.4644353
Pace,0.4645951
Rush,0.4647546
Hurley,0.4649141
Harding,0.4650735
Mcconnell,0.4652329
Bernal,0.4653919
Nava,0.4655509
Ayers,0.4657097
Everett,0.4658684
Ventura,0.4660270
Avery,0.4661855
Pugh,0.4663440
Mayer,0.4665026
Bender,0.4666611
Shepard,0.4668191
Mcmahon,0.4669770
Landry,0.4671349
Case,0.4672924
Sampson,0.4674498
Moses,0.4676070
Magana,0.4677637
Blackburn,0.4679204
Dunlap,0.4680769
Gould,0.4682329
Duffy,0.4683885
Vaughan,0.4685441
Herring,0.4686994
Mckay,0.4688544
Espinosa,0.4690093
Rivers,0.4691643
Farley,0.4693187
Bernard,0.4694730
Ashley,0.4696273
Friedman,0.4697811
Potts,0.4699345
Truong,0.4700878
Costa,0.4702412
Correa,0.4703944
Blevins,0.4705476
Nixon,0.4707004
Clements,0.4708529
Fry,0.4710053
Delarosa,0.4711573
Best,0.4713093
Benton,0.4714612
Lugo,0.4716131
Portillo,0.4717649
Dougherty,0.4719168
Crane,0.4720685
Haley,0.4722202
Phan,0.4723719
Villalobos,0.4725232
Blanchard,0.4726742
Horne,0.4728253
Finley,0.4729762
Quintana,0.4731271
Lynn,0.4732780
Esquivel,0.4734286
Bean,0.4735791
Dodson,0.4737297
Mullen,0.4738800
Xiong,0.4740302
Hayden,0.4741803
Cano,0.4743301
Levy,0.4744793
Huber,0.4746282
Richmond,0.4747767
Moyer,0.4749252
Lim,0.4750735
Frye,0.4752217
Sheppard,0.4753698
Mccarty,0.4755179
